"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"RuntimeBroker","8","297","2203472859136","26198016","6483968","17672","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","3.171875","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"5688","Microsoft.Win32.SafeHandles.SafeProcessHandle","297","10024",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17672","17672","6483968","6483968","231784","231784","8794112","8794112","33701888","33701888","191074304","2203509297152","True","Normal","6483968","6483968","00:00:01.7031250","RuntimeBroker","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:39",,"System.Diagnostics.ProcessThreadCollection","00:00:03.1718750","00:00:01.4687500","154636288","2203472859136","False",,,,"26198016","26198016",,
"RuntimeBroker","8","420","2203514601472","31805440","10997760","20712","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","1.59375","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"6244","Microsoft.Win32.SafeHandles.SafeProcessHandle","420","10672",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20712","20712","10997760","10997760","305264","305264","12193792","12193792","39161856","39161856","211468288","2203529691136","True","Normal","10997760","10997760","00:00:00.9218750","RuntimeBroker","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:11:39",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5937500","00:00:00.6718750","196378624","2203514601472","False",,,,"31805440","31805440",,
"RuntimeBroker","8","289","2203471650816","22433792","4079616","15816","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.265625","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"5652","Microsoft.Win32.SafeHandles.SafeProcessHandle","289","10976",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15816","15816","4079616","4079616","231400","231400","4898816","4898816","27144192","27144192","166580224","2203484803072","True","Normal","4079616","4079616","00:00:00.1250000","RuntimeBroker","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 15:01:40",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2656250","00:00:00.1406250","153427968","2203471650816","False",,,,"22433792","22433792",,
"RuntimeBroker","8","448","2203501912064","33492992","9596928","23432","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","1.890625","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"1188","Microsoft.Win32.SafeHandles.SafeProcessHandle","448","11628",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23432","23432","9596928","9596928","286112","286112","13217792","13217792","42635264","42635264","230051840","2203548274688","True","Normal","9596928","9596928","00:00:01.0781250","RuntimeBroker","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:09:30",,"System.Diagnostics.ProcessThreadCollection","00:00:01.8906250","00:00:00.8125000","183689216","2203501912064","False",,,,"33492992","33492992",,
"RuntimeBroker","8","333","2203467747328","19025920","5537792","17672","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.46875","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"1340","Microsoft.Win32.SafeHandles.SafeProcessHandle","333","12200",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17672","17672","5537792","5537792","222168","222168","7229440","7229440","28061696","28061696","316923904","2203635146752","True","Normal","5537792","5537792","00:00:00.2343750","RuntimeBroker","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:48:54",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4687500","00:00:00.2343750","149524480","2203467747328","False",,,,"19025920","19025920",,
"RuntimeBroker","8","117","2203402518528","6647808","1347584","7200","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.09375","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"5212","Microsoft.Win32.SafeHandles.SafeProcessHandle","117","14188",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1347584","1347584","97608","97608","2068480","2068480","8851456","8851456","94756864","2203412979712","True","Normal","1347584","1347584","00:00:00.0781250","RuntimeBroker","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:59:18",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0156250","84295680","2203402518528","False",,,,"6647808","6647808",,
"RuntimeBroker","8","218","2203439411200","17457152","3166208","12552","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.78125","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"1500","Microsoft.Win32.SafeHandles.SafeProcessHandle","218","16116",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12552","12552","3166208","3166208","173856","173856","4603904","4603904","25493504","25493504","143351808","2203461574656","True","Normal","3166208","3166208","00:00:00.4375000","RuntimeBroker","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:44:38",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7812500","00:00:00.3437500","121188352","2203439411200","False",,,,"17457152","17457152",,
"SearchApp","8","2198","2238874632192","118607872","183918592","123280","C:\WINDOWS\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe","Microsoft Corporation","36.25","10.0.19041.2364 (WinBuild.160101.0800)","10.0.19041.2364","Search application","Microsoft? Windows? Operating System","Process","8",,"False",,"6352","Microsoft.Win32.SafeHandles.SafeProcessHandle","2198","2216",".","0","","System.Diagnostics.ProcessModule (SearchApp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","123280","123280","183918592","183918592","1177296","1177296","207683584","207683584","303988736","303988736","1201266688","2238879227904","True","Normal","183918592","183918592","00:00:06.2812500","SearchApp","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:44:08",,"System.Diagnostics.ProcessThreadCollection","00:00:36.2500000","00:00:29.9687500","1196670976","2238874632192","False",,,,"118607872","118607872",,
"SearchApp","8","1058","2238630670336","183398400","114638848","85872","C:\WINDOWS\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe","Microsoft Corporation","5.109375","10.0.19041.2364 (WinBuild.160101.0800)","10.0.19041.2364","Search application","Microsoft? Windows? Operating System","Process","8",,"False",,"5572","Microsoft.Win32.SafeHandles.SafeProcessHandle","1058","11024",".","0","","System.Diagnostics.ProcessModule (SearchApp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","85872","85872","114638848","114638848","965312","965312","126464000","126464000","208179200","208179200","966098944","2238644060160","True","Normal","114638848","114638848","00:00:01.1718750","SearchApp","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:07:18",,"System.Diagnostics.ProcessThreadCollection","00:00:05.1093750","00:00:03.9375000","952709120","2238630670336","False",,,,"183398400","183398400",,
"SearchIndexer","0","925","2203691970560","39170048","44199936","76536","C:\WINDOWS\system32\SearchIndexer.exe","Microsoft Corporation","252.25","7.0.19041.1 (WinBuild.160101.0800)","7.0.19041.1","Microsoft Windows Search Indexer","Windows? Search","Process","8",,"False",,"5236","Microsoft.Win32.SafeHandles.SafeProcessHandle","925","3116",".","0","","System.Diagnostics.ProcessModule (SearchIndexer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","76536","76536","44199936","44199936","260448","260448","76574720","76574720","80723968","80723968","409980928","2203728203776","True","Normal","44199936","44199936","00:00:40.3593750","SearchIndexer","15","True","0","System.Diagnostics.ProcessStartInfo","17-12-2022 18:08:59",,"System.Diagnostics.ProcessThreadCollection","00:04:12.2500000","00:03:31.8906250","373747712","2203691970560","False",,,,"39170048","39170048",,
"SECOMN64","0","149","4376772608","2342912","2060288","9440","C:\WINDOWS\System32\SECOMN64.exe","Sound Research, Corp.","1.96875","2.0.8.64","2.0.8.64","SECOMNService.exe","Sound Research SECOMN Service","Process","8",,"False",,"5988","Microsoft.Win32.SafeHandles.SafeProcessHandle","149","3836",".","0","","System.Diagnostics.ProcessModule (SECOMN64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9440","9440","2060288","2060288","85128","85128","6438912","6438912","13819904","13819904","85352448","4380319744","True","Normal","2060288","2060288","00:00:01.1562500","SECOMN64","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:04",,"System.Diagnostics.ProcessThreadCollection","00:00:01.9687500","00:00:00.8125000","81805312","4376772608","False",,,,"2342912","2342912",,
"SecurityHealthService","0","1029","2203451740160","11681792","9400320","21808",,,"24.046875",,,,,"Process","8",,,,,,"1029","9204",".","0","",,,,,"21808","21808","9400320","9400320","183392","183392","13651968","13651968","19722240","19722240","179654656","2203497877504",,,"9400320","9400320","00:00:09.6875000","SecurityHealthService",,"True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:16:45",,"System.Diagnostics.ProcessThreadCollection","00:00:24.0468750","00:00:14.3593750","133517312","2203451740160","False",,,,"11681792","11681792",,
"SecurityHealthSystray","8","162","2203427033088","9228288","1765376","9512","C:\Windows\System32\SecurityHealthSystray.exe","Microsoft Corporation","0.09375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Security notification icon","Microsoft? Windows? Operating System","Process","8",,"False",,"6368","Microsoft.Win32.SafeHandles.SafeProcessHandle","162","7072",".","0","","System.Diagnostics.ProcessModule (SecurityHealthSystray.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9512","9512","1765376","1765376","147488","147488","2019328","2019328","10084352","10084352","113012736","2203431235584","True","Normal","1765376","1765376","00:00:00.0781250","SecurityHealthSystray","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:44:09",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0156250","108810240","2203427033088","False",,,,"9228288","9228288",,
"services","0","759","2203390857216","8101888","8380416","12344",,,"1161.265625",,,,,"Process","9",,,,,,"759","952",".","0","",,,,,"12344","12344","8380416","8380416","171672","171672","9244672","9244672","11956224","11956224","129388544","2203447611392",,,"8380416","8380416","00:13:13.8437500","services",,"True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:45",,"System.Diagnostics.ProcessThreadCollection","00:19:21.2656250","00:06:07.4218750","72634368","2203390857216","False",,,,"8101888","8101888",,
"SgrmBroker","0","107","2203383672832","5808128","5124096","7872",,,"35.453125",,,,,"Process","8",,,,,,"107","2432",".","0","",,,,,"7872","7872","5124096","5124096","35232","35232","6729728","6729728","8667136","8667136","67022848","2203385245696",,,"5124096","5124096","00:00:07.1093750","SgrmBroker",,"True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:15:07",,"System.Diagnostics.ProcessThreadCollection","00:00:35.4531250","00:00:28.3437500","65449984","2203383672832","False",,,,"5808128","5808128",,
"ShellExperienceHost","8","636","2203767205888","58318848","17920000","29688","C:\WINDOWS\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","Microsoft Corporation","2.359375","10.0.19041.1949 (WinBuild.160101.0800)","10.0.19041.1949","Windows Shell Experience Host","Microsoft? Windows? Operating System","Process","8",,"False",,"6980","Microsoft.Win32.SafeHandles.SafeProcessHandle","636","5904",".","0","","System.Diagnostics.ProcessModule (ShellExperienceHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","29688","29688","17920000","17920000","726984","726984","19726336","19726336","75206656","75206656","453177344","2203771400192","True","Normal","17920000","17920000","00:00:01.0156250","ShellExperienceHost","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:48:53",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3593750","00:00:01.3437500","448983040","2203767205888","False",,,,"58318848","58318848",,
"sihost","8","654","2203496558592","30289920","7471104","18944","C:\WINDOWS\system32\sihost.exe","Microsoft Corporation","8.75","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","Shell Infrastructure Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3232","Microsoft.Win32.SafeHandles.SafeProcessHandle","654","7792",".","0","","System.Diagnostics.ProcessModule (sihost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18944","18944","7471104","7471104","272568","272568","7770112","7770112","32976896","32976896","190156800","2203508379648","True","Normal","7471104","7471104","00:00:04.5000000","sihost","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:25",,"System.Diagnostics.ProcessThreadCollection","00:00:08.7500000","00:00:04.2500000","178335744","2203496558592","False",,,,"30289920","30289920",,
"smss","0","53","2203359735808","573440","1097728","3632",,,"0.953125",,,,,"Process","11",,,,,,"53","604",".","0","",,,,,"3632","3632","1097728","1097728","13256","13256","1163264","1163264","1335296","1335296","49651712","2203367874560",,,"1097728","1097728","00:00:00.9531250","smss",,"True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:10:49",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9531250","00:00:00","41512960","2203359735808","False",,,,"573440","573440",,
"spoolsv","0","550","2203471343616","11149312","8957952","26672","C:\WINDOWS\System32\spoolsv.exe","Microsoft Corporation","10.390625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Spooler SubSystem App","Microsoft? Windows? Operating System","Process","8",,"False",,"2548","Microsoft.Win32.SafeHandles.SafeProcessHandle","550","3176",".","0","","System.Diagnostics.ProcessModule (spoolsv.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26672","26672","8957952","8957952","214216","214216","11120640","11120640","28491776","28491776","166219776","2203484442624","True","Normal","8957952","8957952","00:00:03.2812500","spoolsv","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:00",,"System.Diagnostics.ProcessThreadCollection","00:00:10.3906250","00:00:07.1093750","153120768","2203471343616","False",,,,"11149312","11149312",,
"sqlceip","0","557","4925706240","30576640","52469760","33056","C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER\MSSQL\Binn\sqlceip.exe","Microsoft Corporation","57.140625","15.0.2095.3","15.0.2095.3","Sql Server Telemetry Client","Microsoft SQL Server","Process","6",,"False",,"4916","Microsoft.Win32.SafeHandles.SafeProcessHandle","557","5432",".","0","","System.Diagnostics.ProcessModule (sqlceip.exe)","524288000","204800","System.Diagnostics.ProcessModuleCollection","33056","33056","52469760","52469760","357904","357904","111988736","111988736","114327552","114327552","645296128","4940263424","True","BelowNormal","52469760","52469760","00:00:16.1718750","sqlceip","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:23",,"System.Diagnostics.ProcessThreadCollection","00:00:57.1406250","00:00:40.9687500","630738944","4925706240","False",,,,"30576640","30576640",,
